资产总计 存货 股票价格 营业收入 总负债 营业税金及附加 盈余公积金 应付利息 流动资产 负债总计 利润总额 总股本 净利润 财务费用 无形资产 总资产 股东权益 资本公积 固定资产 销售费用 应收账款 杜邦分析 流动负债 未分配利润 递延所得税资产 实收资本（或股本） 评估分数 评估类别
3616698475.25 279629447.66 10.8551035 1533525007.16 1070925418.51 12980381.26 60671682.71 361069.98 1959830962.36 1070925418.51 317748583.99 33996.2 276238242.11 11275589.19 98517503.45 3616698475.25 2545773056.74 1138621517.86 740658817.77 74460000.0 629428167.72 14.84 1008194932.65 930421291.78 18171889.62 339962016.0 22.34 健康
2795269765.37 257940491.78 10.8551035 935143283.75 951759780.63 8078061.81 60671682.71 432723.83 1367855716.49 951759780.63 202136025.71 32504.13 175081502.17 6701822.71 96692853.01 2795269765.37 1843509984.74 552435896.8 659484067.91 44890000.0 580095771.88 10.36 886255520.42 829365452.6 16374993.38 325041305.0 16.61 健康
2564639086.14 247096177.88 10.8551035 379401659.34 767695399.12 3891327.03 60671682.71 92934.09 1234865297.74 767695399.12 73015243.0 32504.13 64019520.19 1029614.29 98179276.19 2564639086.14 1796943687.02 551665960.3 592169574.44 20900000.0 551617697.05 3.85 753159043.56 781547535.69 17124129.49 325041305.0 10.03 健康
12065799785.4 1886452560.78 5.87 5883932683.4 6754361327.52 27323622.03 421483656.5 2356050.0 7520731723.76 6754361327.52 517810675.96 275315.95 469278089.65 41743641.87 186819345.28 12065799785.4 5311438457.88 250328511.98 2891198044.69 182000000.0 2009761463.5 9.0 5278313979.42 1524563791.02 44702437.26 2753159454.0 12.54 健康
11758176587.49 1884753912.67 10.8551035 2901150732.39 6115034365.58 14604612.94 421483656.5 1383167.68 7184103591.16 6115034365.58 286130265.36 275315.95 258255944.04 26255083.08 196054242.54 11758176587.49 5643142221.91 250414271.68 2925737806.73 92540000.0 2066428988.11 4.78 5176003695.93 1872141470.54 38457416.52 2753159454.0 8.09 可疑
11529364252.34 1869791896.45 10.8551035 11154241411.27 6137062965.55 63965660.86 421483656.5 1270546.8 6976252910.54 6137062965.55 1029992254.57 275315.95 923541531.96 69896875.8 194228075.23 11529364252.34 5392301286.79 250414271.68 3034096996.58 370000000.0 1916247432.47 18.99 5279901422.27 1624998466.17 39147155.85 2753159454.0 23.76 健康
11070646448.95 1749061985.22 10.8551035 8046479315.36 5916593818.14 46120762.42 361587129.33 1039770.86 6657414912.56 5916593818.14 727734389.69 275315.95 659359423.05 67616443.99 194376560.22 11070646448.95 5154052630.81 230713214.46 2871029660.95 285000000.0 1776048171.58 13.8 5087674434.49 1425854183.47 38145803.32 2753159454.0 17.97 健康
11019613058.41 1655695060.91 10.8551035 5535339786.3 6053484421.8 32800328.36 361587129.33 1781357.97 6676279688.86 6053484421.8 514001770.69 275315.95 471435428.85 49263944.53 193163866.14 11019613058.41 4966128636.61 230713214.46 2849251247.21 179000000.0 1862300956.35 9.96 5218445208.81 1247515358.5 40809850.33 2753159454.0 14.38 健康
11977365099.51 1626673599.62 10.8551035 2944706299.98 7006488617.0 15009956.56 361587129.33 84336700.69 7599767236.1 7006488617.0 285841789.49 275315.95 253555709.61 29643284.48 194041391.16 11977365099.51 4970876482.51 201928744.34 2896554814.61 98030000.0 2008158900.99 5.23 6165733784.77 1725498176.14 44640141.17 2294299545.0 7.96 可疑
11460725097.59 1270545607.99 4.19 2913260318.24 6163081382.02 35533720.38 286387070.9 97530403.24 5709933116.37 6163081382.02 333479418.43 150000.0 246498383.51 122295021.82 299556088.46 11460725097.59 5297643715.57 1666983963.09 1688231094.13 113999999.99999999 777983221.52 4.72 5522026526.8 1772945347.47 13899158.85 1500000000.0 8.94 可疑
11184768305.3 1831959158.93 10.8551035 1371276241.16 6003787799.67 16131507.23 286387070.9 102625056.85 4093054643.7 6003787799.67 -12735500.4 150000.0 -26582913.67 63854573.68 558672463.68 11184768305.3 5180980505.63 1650254588.09 1957558957.68 54030000.0 899184636.03 -0.53 3979035981.24 1673196798.44 7388604.14 1500000000.0 1.71 危险
10844246461.99 1542818197.23 10.8551035 5688240059.23 5656545626.02 48699647.26 286387070.9 70004380.78 3843061117.92 5656545626.02 400780806.44 150000.0 324064770.64 225426509.08 565369268.94 10844246461.99 5187700835.97 1630392004.76 1943762985.42 239000000.0 1175305701.88 6.69 3635286495.21 1700242085.63 7324410.21 1500000000.0 11.94 健康
10278566434.61 1416674087.56 10.8551035 3968373674.08 5214643677.53 36501821.93 269261813.26 96346724.46 3485883568.68 5214643677.53 315374757.6 75000.0 239039613.47 160825596.51 567827367.67 10278566434.61 5063922757.08 1589811199.89 1741860281.17 155000000.0 914037084.34 4.94 3195864689.11 1630790948.4 6238314.72 1500000000.0 10.51 健康
9787188609.7 1276842776.9 10.8551035 2632551310.93 5030630932.3 23073210.32 269261813.26 136471724.46 3527025922.96 5030630932.3 233700312.49 150000.0 177164031.32 101342812.58 534817733.72 9787188609.7 4756557677.4 1341473094.41 1694588932.53 106000000.0 860319531.04 3.62 3012666542.05 1572060551.61 4604114.88 1500000000.0 7.35 可疑
9274366509.85 1250678592.96 10.8551035 1343247093.27 4352460878.08 13266683.09 288599194.05 88717016.13 3582100890.49 4352460878.08 108664765.16 75000.0 79876834.56 44885684.22 527481640.97 9274366509.85 4921905631.77 2091473094.41 1549234886.5 53520000.0 956443435.16 1.55 1235705017.18 1718227605.56 6342517.76 750000000.0 7.95 可疑
2819932476.43 81185326.39 27.73 317644495.16 1335979840.12 5981078.9 62935603.2 1847382.05 1125323181.28 1335979840.12 180947748.62 19200.0 145582708.36 5641284.22 150861369.92 2819932476.43 1483952636.31 736764392.47 832346092.68 8640000.0 301996326.06 11.37 546612026.08 371912507.79 3993451.66 192000000.0 17.0 健康
2852590436.44 65498361.7 10.8551035 171703944.17 1485784952.0 2874172.01 62935603.2 904851.11 1554228362.89 1485784952.0 106998276.36 19200.0 84940522.48 6086240.16 111807756.19 2852590436.44 1366805484.44 736764392.47 842275165.3 3780000.0 285420557.85 7.06 580796722.64 366918651.67 3463226.84 192000000.0 12.16 健康
2373592394.22 55739636.06 10.8551035 521348367.99 1089156655.67 9659535.27 62935603.2 640789.25 1096181281.11 1089156655.67 110054503.28 19200.0 88129092.92 23902709.58 110403800.15 2373592394.22 1284435738.55 736764392.47 860560431.67 24220000.0 202970660.46 8.62 651221658.09 276659134.89 3463226.84 192000000.0 16.8 健康
2373765874.76 42621236.11 10.8551035 386762476.81 1094241929.99 6786744.98 50139401.28 4422385.12 1183396318.06 1094241929.99 101075974.3 19200.0 82361966.83 13488102.58 111172361.21 2373765874.76 1279523944.77 736507725.8 706664140.04 14110000.0 216635666.12 7.43 603827269.82 274425432.52 3144915.7 192000000.0 12.07 健康
2445287268.49 42321208.08 10.8551035 246668905.8 1180436079.8 4156192.46 50139401.28 3270653.5 1324199968.53 1180436079.8 80996883.12 19200.0 67984538.03 8196249.23 111100426.49 2445287268.49 1264851188.69 736507725.8 489974264.5 10040000.0 194742697.75 5.7 700905458.44 253580884.75 3349233.61 192000000.0 10.15 健康
1963901099.18 35728953.73 10.8551035 119867788.02 659281190.42 1502978.05 50139401.28 1530617.47 1063154965.99 659281190.42 39750619.94 19200.0 33408670.03 2378870.31 81667373.76 1963901099.18 1304619908.76 808507725.8 462201858.0 3690000.0 175243618.65 2.77 237920828.19 289412014.28 3144915.7 120000000.0 12.07 健康
6060507744.8 1489137292.07 8.23 1968717035.61 966211127.15 13877397.65 236938248.05 96425.0 4406828242.16 966211127.15 197580363.78 106520.0 141532160.6 -11282345.74 87877591.3 6060507744.8 5094296617.65 431909356.47 918810078.73 52290000.0 1024660615.71 2.58 907084743.06 2583706414.77 23521082.75 1065200000.0 16.74 健康
6099333893.31 1559295886.62 10.8551035 946511737.6 984093706.26 4916730.44 236938248.05 101500.0 4460143888.83 984093706.26 73050812.48 106520.0 52175511.31 39706493.59 88472539.48 6099333893.31 5115240187.05 431909356.47 896371714.01 22580000.0 960930950.28 0.98 924107072.18 2609486836.67 28017308.17 1065200000.0 17.15 健康
6123283268.97 1514954601.23 10.8551035 3895267296.51 1060218593.23 20652495.41 236938248.05 66478.34 4460014793.49 1060218593.23 427578184.13 106520.0 333567348.07 61210308.8 89084982.99 6123283268.97 5063064675.74 431909356.47 911878186.5 104000000.0 1133532863.18 6.7 999503319.57 2567294007.62 28862371.31 1065200000.0 20.6 健康
5963576703.94 1434067363.31 10.8551035 2772934278.25 997689851.25 12454282.52 225054658.67 22958.33 4302987452.59 997689851.25 311558547.55 106520.0 236389525.02 43796765.67 89529312.41 5963576703.94 4965886852.69 427112520.66 890330751.07 74210000.0 946844078.08 4.81 930237035.5 2498190234.2 34191452.01 1065200000.0 19.03 健康
5803366119.7 1290809195.51 10.8551035 1775888902.03 882550272.94 10464257.93 225054658.67 24201854.0 4159200950.37 882550272.94 238035303.7 106520.0 180761825.09 19854938.53 67095654.3 5803366119.7 4920815846.76 427112520.66 900793126.31 50470000.0 1074565815.3 3.65 829563441.2 2450051304.96 33492799.92 1065200000.0 18.41 健康
5708358331.0 1084675188.18 10.8551035 796605782.39 779283470.16 4450808.39 225054658.67 201869.98 4116821227.38 779283470.16 112619129.82 106520.0 86394556.26 5080074.48 66639541.83 5708358331.0 4929074860.84 427112520.66 905279466.18 20890000.0 1023856696.2 1.75 725436388.43 2476128378.74 34545809.01 1065200000.0 17.87 健康
2741240427.87 605122678.91 6.84 973108451.94 1187959189.36 2344687.26 36854643.7 24201854.0 1230230897.74 1187959189.36 14308864.34 82192.0 14308864.34 25662917.88 55549751.79 2741240427.87 1553281238.51 571308662.2 1186502876.4 20480000.0 385698565.2 0.92 833600564.17 123376306.62 10949195.71 821920000.0 7.83 可疑
2824477243.22 620536866.02 10.8551035 475173107.06 1273862794.99 1201032.6 36854643.7 24201854.0 1324529960.43 1273862794.99 10652158.54 82192.0 10652158.54 15582141.18 56077257.28 2824477243.22 1550614448.23 571308662.2 1211438945.72 10800000.0 386637810.99 0.69 921570333.73 119718854.3 10949195.71 821920000.0 4.04 危险
2694364517.53 547658152.19 10.8551035 1989102562.37 1155199276.34 5415650.9 36854643.7 24201854.0 1219818942.75 1155199276.34 9649023.36 82192.0 7837317.42 39577878.79 56618987.68 2694364517.53 1539165241.19 571308662.2 1236594344.32 44700000.0 405592456.67 0.51 791394102.21 109066695.76 10949195.71 821920000.0 5.2 可疑
2602843271.61 517939680.52 10.8551035 1398665414.6 1065542930.53 3947919.13 36854643.7 24201854.0 1135208782.6 1065542930.53 5985992.3 82192.0 5985992.3 27686906.93 56815350.77 2602843271.61 1537300341.08 571308662.2 1246958800.37 31730000.0 425187524.77 0.39 839904080.71 107215370.64 12760901.65 821920000.0 4.32 危险
2683913856.31 533720633.39 10.8551035 887347082.91 1122013499.91 2315868.83 36854643.7 24201854.0 1200460492.37 1122013499.91 27522929.34 82192.0 27522929.34 16196661.08 57202390.65 2683913856.31 1561900356.4 571308662.2 1263724324.73 21600000.0 423779307.67 1.78 895610941.76 128752307.68 12760901.65 821920000.0 5.44 可疑
2607068061.08 490728646.18 10.8551035 430350785.41 1051133928.48 1177456.04 36854643.7 24201854.0 1103297119.99 1051133928.48 22051592.37 82192.0 22051592.37 8859983.65 56764557.29 2607068061.08 1555934132.6 571308662.2 1285666087.71 10320000.0 398615873.84 1.42 921665995.32 123280970.71 12760901.65 821920000.0 5.11 可疑
4727225445.32 295326883.03 23.67 1629835788.8 1613790313.59 6811473.37 35526619.05 550417.6 3719930673.19 1613790313.59 131069973.69 43672.28 112808092.87 -2675741.39 21434421.79 4727225445.32 3113435131.73 2208022274.95 443628593.64 18650000.0 1087970490.85 4.75 1466429308.27 440057827.82 9704424.76 436722773.0 11.0 健康
4514950159.79 333898697.96 10.8551035 670934486.48 1416738820.47 3242414.42 35526619.05 496467.54 3490918582.42 1416738820.47 45899311.95 36606.8 39076551.89 13143884.61 21808702.49 4514950159.79 3098211339.32 2207288729.29 455567506.33 6030000.0 775461715.79 2.44 1271732707.28 413914916.7 7177176.6 436722773.0 9.14 可疑
2723278155.72 260188281.55 10.8551035 2157906138.76 1139731438.46 14165148.36 35526619.05 464367.68 1692366668.56 1139731438.46 295183014.33 36606.8 250174315.3 27121954.94 22182983.23 2723278155.72 1583546717.26 790902787.23 468098065.15 40490000.0 730049093.11 17.22 1032214714.19 374838364.81 7026477.4 366068040.0 23.05 健康
2828499589.54 370717364.38 10.8551035 1435887522.97 1255466956.95 7640980.96 21265053.82 439144.61 1722266827.03 1255466956.95 219294646.95 36606.8 183336424.74 17917687.22 22459037.62 2828499589.54 1573032632.59 790902787.23 317029969.91 22610000.0 725941236.24 12.92 1139933089.41 322262039.48 6468798.07 366068040.0 17.56 健康
2718900250.01 394027433.17 10.8551035 834877290.88 1229309398.9 5450320.8 21265053.82 740690.43 1665022385.99 1229309398.9 175174097.92 36606.8 144923080.8 9594647.57 22837228.8 2718900250.01 1489590851.11 790902787.23 324953399.25 15960000.0 602380562.08 10.31 1117748014.04 283848695.54 5743950.02 366068040.0 14.69 健康
2230460125.56 318967550.17 10.8551035 313874683.98 869920630.44 3388685.1 21265053.82 1167328.1 1348929771.64 869920630.44 22932299.74 18303.4 19639204.21 4553087.07 23212279.97 2230460125.56 1360539495.12 977479041.32 335698881.66 7440000.0 472221086.67 1.45 763641637.08 178698561.15 5874711.52 183034020.0 5.92 可疑
15849242376.32 1804717452.44 14.68 5613003955.89 8427603879.58 59058692.37 110748883.62 7728552.24 11200191067.98 8427603879.58 707980133.74 149916.18 617260448.53 63052866.43 726010649.05 15849242376.32 7421638496.74 1384423390.3 2196527406.91 704000000.0 5172756062.52 8.8 6859004051.39 4348025774.72 137255737.63 1499161856.0 13.43 健康
12958100994.45 1559090474.54 10.8551035 1904587600.65 5949567312.01 22303722.19 110748883.62 3512114.85 8803067241.02 5949567312.01 119824751.38 88186.3 97819660.48 12494148.21 687069268.12 12958100994.45 7008533682.44 1984501971.56 1978340220.47 308000000.0 3882998737.78 1.46 4418130438.97 3960192847.52 122835814.15 881856503.0 5.83 可疑
13316861455.03 1508681179.94 10.8551035 10292965441.05 6422235646.01 99183796.67 110748883.62 2879846.27 9330631586.41 6422235646.01 1436705576.95 0.0 1242134670.45 103345953.52 626367432.97 13316861455.03 6894625809.02 1966261192.73 1911105157.21 1180000000.0 4281922598.71 21.91 4893024627.85 3861335252.07 120281754.81 881851515.0 28.47 健康
13653977471.66 1268825857.47 10.8551035 6970547930.56 7236933665.88 63111036.11 86174849.45 1774729.02 9973930146.64 7236933665.88 1003947156.59 0.0 887825203.14 66977877.43 613937250.22 13653977471.66 6417043805.78 1932224514.29 1652082191.51 874000000.0 4427308264.85 15.93 5682590036.12 3515722343.66 116150768.96 881851515.0 21.05 健康
10543851174.51 1104995060.34 10.8551035 4310590753.64 5089294288.89 39374448.56 86174849.45 293016.81 7184880956.38 5089294288.89 557534172.99 0.0 491592620.2 30943279.0 591151010.3 10543851174.51 5454556885.62 1875966237.43 1649603332.1 587000000.0 3918501551.26 9.38 5006290509.0 3140709546.39 126141673.84 882686848.0 10.65 健康
8769216197.06 928609493.77 10.8551035 1497788431.98 3650444560.92 17099830.01 86174849.45 899813.94 5759111112.1 3650444560.92 95967151.22 0.0 77569337.37 11252158.12 569591260.26 8769216197.06 5118771636.14 1824626364.35 1584936302.81 270000000.0 2635836476.97 1.57 3588573456.04 2857210052.39 127620399.92 882656848.0 5.81 可疑
2755104359.06 454374466.74 4.15 919015493.33 636008724.94 5630509.83 47482772.73 39210.4 1957447920.34 636008724.94 34667135.63 113368.41 20240803.39 -9569936.07 128348341.94 2755104359.06 2119095634.12 1071661934.48 578918546.17 30200000.0 505036562.48 0.9 578891130.38 -160021001.81 6131889.01 1133684103.0 9.4 可疑
2623442781.67 362973772.14 10.8551035 387889107.28 505567886.27 2899605.14 47482772.73 44991.38 1816826307.83 505567886.27 21633491.21 113368.41 16731473.5 978225.38 130231939.71 2623442781.67 2117874895.4 1071661934.48 578151814.06 16100000.0 425695986.67 0.82 447154712.0 -161669075.05 4640045.04 1133684103.0 10.84 健康
2625120776.26 364196065.51 10.8551035 1857102873.76 523977354.36 16403502.34 47482772.73 42533.33 1795904558.69 523977354.36 131281413.18 113368.41 103423699.76 -3372710.91 131738361.47 2625120776.26 2101143421.9 1071661934.48 606357736.52 68840000.0 465055360.08 5.08 464209949.41 -178842163.96 4042365.4 1133684103.0 16.2 健康
2635629366.89 392595874.21 10.8551035 1310170069.89 543147052.12 10711501.21 47482772.73 11962.5 1772172223.75 543147052.12 112529676.04 113368.41 92535661.67 -1505412.87 137471941.48 2635629366.89 2092482314.77 1070303739.44 574437176.62 50500000.0 484544292.99 4.61 495608954.5 -188577800.15 3901678.67 1133684103.0 6.38 可疑
2535362606.61 283053161.65 10.8551035 816218140.43 484763268.68 6475962.68 47482772.73 24201854.0 1672497329.46 484763268.68 62976975.21 113368.41 50652684.83 -3740849.52 138925978.04 2535362606.61 2050599337.93 1070303739.44 581754745.85 34540000.0 510564707.75 2.61 442105841.43 -229461553.82 4360723.89 1133684103.0 12.6 健康
2504117549.94 314463375.55 10.8551035 329670467.61 490933168.84 2646344.98 47482772.73 24201854.0 1651632367.99 490933168.84 18078136.75 113368.41 13237728.0 -1652511.95 140758715.82 2504117549.94 2013184381.1 1070303739.44 597968495.61 17040000.0 432052428.34 0.76 448760874.58 -266599862.73 4424138.88 1133684103.0 10.65 健康
1636376800.69 86982816.84 27.93 287654496.2 759963806.11 3638544.41 38233980.97 150000.0 1150042430.5 759963806.11 66298363.69 20239.38 60030172.12 -6716986.53 87897865.0 1636376800.69 876412994.58 284722303.22 152530374.96 9770000.0 209748046.22 7.17 746846554.1 345613697.78 4925011.1 202393750.0 10.75 健康
1113302575.89 89331304.24 10.8551035 132138788.18 273177492.03 1210392.52 38233980.97 75000.0 698556435.57 273177492.03 23526590.04 20239.38 19945195.76 6185305.11 37819920.82 1113302575.89 840125083.86 284470142.34 154527884.56 2880000.0 188164551.64 2.44 259830494.13 322485334.81 4944596.03 202393750.0 10.62 健康
1059855286.3 77596108.49 10.8551035 444242473.38 242327559.08 5816533.54 38233980.97 24201854.0 679053689.03 242327559.08 108287774.07 20239.38 92881927.94 8154920.87 38044447.45 1059855286.3 817527727.22 284217981.46 157136914.96 19680000.0 152324162.66 12.19 228750815.29 302364784.68 4446957.43 202393750.0 7.07 可疑
987537220.0 67536668.39 10.8551035 331282021.18 188772061.38 4067445.84 31285737.14 212500.0 688257983.13 188772061.38 88822931.51 8095.75 76821497.65 5082701.67 41044375.69 987537220.0 798765158.62 283693486.83 172078576.85 13610000.0 166895973.45 10.19 177147061.38 292948863.48 4569953.46 202393750.0 20.99 健康
933711286.41 81568519.05 10.8551035 205950458.47 161869863.17 2870464.25 31285737.14 137500.0 649155234.46 161869863.17 61035496.68 20239.38 53622256.9 2421619.74 41192516.52 933711286.41 771841423.24 283168992.2 175226295.38 9060000.0 139478912.68 7.21 150269863.17 269749622.73 4799646.08 202393750.0 20.64 健康
886485991.66 82224259.2 10.8551035 98577396.38 160435601.5 2144249.5 31285737.14 62500.0 601931152.04 160435601.5 17775684.38 8095.75 14809395.76 505394.73 41148264.63 886485991.66 726050390.16 404080747.57 175604184.86 3720000.0 139413189.61 2.03 148710601.5 230936761.59 4545399.91 80957500.0 13.63 健康
3878905193.7 591644365.54 6.2 790527729.83 1058106650.01 3704469.15 112502348.75 24201854.0 2855721714.04 1058106650.01 32966140.23 82021.66 30992176.87 -1653607.0 152437633.45 3878905193.7 2820798543.69 1239588531.71 542840632.63 24710000.0 645165115.93 1.19 989846330.56 587305980.73 69912281.08 820216556.0 8.68 可疑
3908003376.02 595125716.4 10.8551035 307137981.0 875067584.34 1999999.56 112502348.75 24201854.0 2875989652.27 875067584.34 24594964.67 83511.64 23584209.39 5616455.97 153750814.21 3908003376.02 3032935791.68 1349184155.81 515338929.66 10380000.0 490640522.9 0.85 791145823.02 677644086.45 68525263.02 835116361.0 3.84 危险
